Smiles,IC50_nM
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3nccnc3c2)cc1NC1CCCC1(F)F,4.6
CC(C)Nc1cc(ncc1C(=O)N[C@H]1CC[C@@H](CC1)NS(C)(=O)=O)-n1ncc2cc(cnc12)C#N,4.6
CCNc1cc(Nc2ncc(cc2Cl)C#N)ncc1C(=O)NC[C@@H](F)C(C)(C)O,4.6
CC(C)Nc1cc(ncc1C(=O)N[C@H]1CC[C@](C)(O)CC1)-n1ccc2cc(cnc12)C#N,4.6
CC(C)Nc1cc(Nc2ncc(cc2F)C#N)ncc1C(=O)N[C@H]1CC[C@@H](CC1)C(=O)NC1CC1,4.6
C[C@H](CF)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ncc2cc(cnc12)C#N,4.6
COc1c(ccc2nc(NC(=O)[C@@H]3C[C@@H](C3)N3CCN(C[C@@H]3C)C3CC3)sc12)-c1cnc(CO[C@H]2CCC[C@@H]2O)nc1,4.62
COc1c(ccc2nc(NC(=O)[C@H]3C[C@@](C)(O)C3)sc12)-c1cnc(CO[C@H]2CCC[C@@H]2O)nc1,4.64
CC[C@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,4.7
CC(C)Nc1cc(ncc1C(=O)NCCc1c[nH]cn1)-n1ncc2cc(cnc12)C#N,4.7
CC(C)(F)CNc1cc(Nc2ccn3nccc3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,4.7
CC(C)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ccc2cnc(nc12)N1CC[C@@H](O)C1,4.7
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H]1CCC(CCO)C1,4.7
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccn3nccc3n2)cc1NC1CC1,4.7
CC(C)Oc1nc2nc(cn2cc1C(=O)Nc1cccn([C@@H]2C[C@@H]2F)c1=O)[C@@]12CC[C@@](C)(C1)OC2,4.7
CC(C)(CO)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ncc2cc(cnc12)C#N,4.7
C[C@@H](CO)Nc1cc(ncc1C(=O)NCCNS(C)(=O)=O)-n1ccc2cc(cnc12)C#N,4.7
CNC(=O)[C@H](F)CNC(=O)c1cnc(cc1NC1CC1)-n1ccc2cc(cnc12)C#N,4.7
CC(C)Nc1cc(ncc1C(=O)NCCc1cccnc1)-n1ncc2cc(cnc12)C#N,4.7
CC(C)(F)CNc1cc(Nc2cc3scnc3cn2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,4.7
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H]([C@H](O)CO)c1ccccc1,4.7
CNC(=O)[C@H]1CC[C@@H](CC1)NC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCC1,4.7
CC[C@H](C)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ncc2cc(cnc12)C#N,4.7
CN1CC[C@H]2C[C@H]1C(=O)OCC1(CC1)COc1c(ccc3ncc(N2)nc13)-c1cnc(C)nc1,4.79
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@@H]1C[C@H]1CO)-n1ncc2cc(cnc12)C#N,4.8
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3nccn3n2)cc1NC1CCC1,4.8
CC(C)Oc1cc2c(OC[C@@H]3CC(F)(F)C(=O)N3)ncc(C#CCC3CCOCC3)c2cc1C(N)=O,4.8
CC(C)Oc1cc2nc(cn2cc1C(=O)Nc1ccn(C)n1)C12CC(C)(C1)CO2,4.8
CC(C)Nc1cc(Nc2ncc(cc2F)C#N)ncc1C(=O)N[C@H]1CC[C@@H](CC1)NC(C)=O,4.8
CC(C)Nc1cc(Nc2ccn3ncc(Cl)c3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,4.8
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccn3nccc3c2)cc1NC1CC1,4.8
CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)c(F)c23)NC(=O)[C@H]1F,4.8
CC(C)(O)\C=C\Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ccc2cc(cnc12)C#N,4.8
CCCCNc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,4.8
CC(CCF)Nc1cc(Nc2nc3ccnn3cc2F)ncc1C(=O)NC[C@@H](F)C(C)(C)O,4.8
CC(C)Nc1cc(Nc2ccnc(n2)N2CCC(F)C2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,4.8
CC(C)(F)CCNc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ncc2cc(C#N)c(N)nc12,4.8
CC(C)Nc1cc(ncc1C(=O)NCCC(C)(C)NS(C)(=O)=O)-n1ncc2cc(cnc12)C#N,4.8
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CCC1)-n1ccc2cc(cnc12)C(N)=O,4.8
CC(C)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ccc2cnc(nc12)N1CC[C@H](O)C1,4.8
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@@H]1COC[C@H]1O)-n1ccc2cc(cnc12)C#N,4.8
CC(C)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ccc2cc(CNC(=O)OC(C)C)cnc12,4.8
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NC1CCN(CC1)C(=O)c1cccnc1,4.8
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H]1CCCC(O)C1,4.8
CCNc1cc(Nc2ccc3ncc(F)cc3n2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,4.9
COC(=O)N[C@H]1CC[C@@H](CC1)NC(=O)c1cnc(cc1NC(C)C)-n1ccc2cc(cnc12)C#N,4.9
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@@H]1COC[C@H]1F)-n1ccc2cc(cnc12)C#N,4.9
CC(=O)N[C@H]1CC[C@@H](CC1)NC(=O)c1cnc(cc1NC1CCOCC1)-n1ccc2cncnc12,4.9
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1Nc1ccc(cc1)C(=O)NCCO,4.9
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccn3nccc3n2)cc1NC1CCOCC1F,4.9
CCOC(=O)NC12CCC(CC1)(C2)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,4.9
CC(O)([C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CC1)C(F)(F)F,4.9
Cn1cc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-n2ncc3cc(Cl)cnc23)cn1,4.9
CC(C)Nc1cc(ncc1C(=O)NCC(F)C1CCOCC1)-n1ncc2cc(cnc12)C#N,4.9
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2nc3ccnn3cc2F)cc1NC1CCOCC1F,4.9
CC(C)Nc1cc(ncc1C(=O)NCCN1CCOCC1)-n1ncc2cc(cnc12)C#N,4.9
CS(=O)(=O)N1CCC(CC1)N1CC(C1)n1cc(NC(=O)c2cccc(n2)-c2cnn(CC(F)(F)F)c2)c(n1)C(F)F,4.9
COc1c(ccc2nc(NC(=O)[C@@H]3C[C@@H](C3)N3CCOC[C@@H]3C)sc12)-c1cnc(CO[C@H]2CCC[C@@H]2O)nc1,4.97
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc2OC(F)(F)Oc2c1)-c1ccc2cc(cnn12)C#N,5.0
CN\C=C(/C=N)c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N(C)C)c2c1,5.0
CC(O)C1CCN(CC1)c1ccc(Cl)cc1NC(=O)c1cnn2cccnc12,5.0
CC(=O)N1CC2(CC(C2)Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)C1,5.0
CC(C)Nc1cc(ncc1-n1cc(nn1)C1CC[C@@H](CC1)NCC(F)F)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1C(=O)N[C@@H]1CCOC[C@H]1F)-c1ccc2cc(cnn12)C#N,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1nc(cs1)-c1ccccc1)-c1ccc2cc(cnn12)C#N,5.0
O[C@@H]1CCC[C@@H](C1)Nc1cc(ncc1C(=O)NC1C[C@H]1F)-c1ccc2cc(cnn12)C#N,5.0
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NC1CCN(CC1)S(C)(=O)=O,5.0
CC(=O)OC(C)(C)[C@H](F)CNC(=O)c1cnc(cc1NC12CCC(CC1)(CC2)OC(C)=O)-c1ccc2cc(cnn12)C#N,5.0
Oc1cc(cc(F)c1F)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1,5.0
Oc1cc(F)cc(c1)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1,5.0
C1CCC(C1)c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1,5.0
CC(C)Nc1cc(ncc1C(=O)NC12CC(C1)(C2)NC(C)=O)-c1ccc2cc(cnn12)C#N,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NCCC(F)(F)F)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1C(=O)N[C@@H]1CCC[C@@H](O)C1)-c1ccc2cc(cnn12)C#N,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NCC1CCNC1)-c1ccc2cc(cnn12)C#N,5.0
CNc1cncc(c1)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCC[C@@H](CN4CCOCC4)C3)c2c1,5.0
CC(C)Nc1cc(ncc1C(=O)N[C@H]1CCOC[C@@H]1F)-c1ccc2cc(cnn12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cc(no1)C1CNC1)-n1ncc2cc(cnc12)C#N,5.0
CC(=O)NC12CC(C1)(C2)Nc1cc(ncc1C(=O)NCC(F)(F)F)-c1ccc2cc(cnn12)C#N,5.0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCC[C@H](N)C2)c(n1)C(F)(F)F,5.0
CCOc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(n1)C(F)(F)F,5.0
CC(C)Nc1cc(ncc1C(=O)NC1CCOCC1)-c1ccc2cc(cnn12)C#N,5.0
Cn1cc(NC(=O)c2ccc3cnc(nn23)N2C3CCC2CNC3)c(n1)C(F)(F)F,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1nnc(Cc2ccccc2)o1)-c1ccc2cc(cnn12)C#N,5.0
CC(C)Oc1nc2nc(cn2cc1C(=O)Nc1ccn(C)n1)C12CC(C)(C1)CO2,5.0
CC(C)Nc1cc(ncc1C(=O)NC1COC1)-c1ccc2cc(cnn12)C#N,5.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CCCCNC4)nn23)c(n1)C(F)(F)F,5.0
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4O)nc23)c(n1)C(F)F,5.0
Cn1cc(NC(=O)c2cnn3ccc(NC4CNCCC4F)nc23)c(n1)C(F)F,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1nc(Cc2ccccc2)cs1)-c1ccc2cc(cnn12)C#N,5.0
CC(C)(O)CCc1cn(nn1)-c1cnc(cc1NC1COCC1F)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Oc1cc2nn(CC(=O)N3CCN(CC3)C(=O)C3CC3)cc2cc1NC(=O)c1cccc(C)n1,5.0
C1CC1c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1,5.0
CC(C)Nc1cc(ncc1C(=O)NCC[C@@H](C)NC(C)=O)-c1cnn2cc(Cl)cnc12,5.0
CC(C)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)OC(F)F)-c1cnn2cc(cnc12)C#N,5.0
CCO[C@H]1CC[C@@H](CC1)NC(=O)c1cnc(cc1NC(C)C)-c1cnn2cc(Cl)cnc12,5.0
CCNc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1cnc2cc(cnn12)C#N,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NCC(F)(F)F)-c1cnn2cc(Cl)cnc12,5.0
CC(C)Nc1cc(ncc1-c1cn(CC2CCO2)nn1)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Oc1cc2c(OC[C@@H]3CCC(=O)N3)ncc(-c3cnn(c3)[C@@H]3C[C@@H](C3)N(C)C)c2cc1C(N)=O,5.0
CC(C)Nc1cc(ncc1-c1cn(CCCc2ccccc2)nn1)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1C(=O)N[C@H]1CC[C@@](O)(CC1)c1nccs1)-n1ccc2cc(cnc12)C#N,5.0
COC(=O)N1CC(C1)n1cc(nn1)-c1cnc(cc1NC(C)C)-n1ncc2cc(cnc12)C#N,5.0
CNC(=O)[C@H]1CC[C@@H](CC1)NC(=O)c1cnc(cc1NC1CC1)-c1cnn2cc(Cl)cnc12,5.0
Cn1cc(NC(=O)c2ccc3ccc(nn23)N2C[C@H]3C[C@@H]2CNC3)c(n1)C(F)F,5.0
CC(C)Nc1cc(ncc1-c1cn(nn1)C1CN(C1)c1ncccn1)-n1ncc2cc(cnc12)C#N,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CCC(C)(CC1)N1CCOCC1)-c1ccc2cc(cnn12)C#N,5.0
CC(C)Nc1cc(ncc1C(=O)N[C@H]1CC[C@@H](CC1)C(=O)NC1CC1)-c1cnn2cc(Cl)cnc12,5.0
CC[C@H](Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N)C#N,5.0
Cn1cc(NC(=O)c2cnn3ccc(N[C@H]4CCS(=O)(=O)C[C@H]4N)nc23)c(n1)C(N)=O,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@@H]1CCN(C1)c1ncc(F)cn1)-c1cnn2cc(Cl)cnc12,5.0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2csc3ncc(nc23)N2CCCNCC2)c(n1)C(F)F,5.0
O[C@H]1CCC[C@@H]1OCc1ncc(cn1)-c1ccc2nc(NC(=O)C3CC(C3)N3CCc4ccccc34)sc2c1,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NCCC(F)(F)F)-c1cnn2cc(Cl)cnc12,5.0
CC(C)(O)CCNC(=O)c1cnc(cc1NC1COC1)-c1cnc2cc(Cl)cnn12,5.0
CC(C)Nc1cc(ncc1-c1cn(nn1)[C@H]1CCN(C[C@H]1OS(C)(=O)=O)S(C)(=O)=O)-n1ncc2cc(cnc12)C#N,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@@H]1CCN(C1)c1ncc(F)cn1)-c1cnn2cc(cnc12)C#N,5.0
C[C@H]1CN(C[C@@H](C)O1)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(nn1)[C@@H]1CCN(C[C@H]1OS(C)(=O)=O)S(C)(=O)=O)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(nn1)C(C)C)-n1ncc2cc(cnc12)C#N,5.0
Brc1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1,5.0
CCNc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1cnn2cc(Cl)cnc12,5.0
Cn1cc(Nc2cc(ncc2C(=O)NCCC(C)(C)O)-c2cnn3cc(Cl)cnc23)cn1,5.0
CC(C)Nc1cc(ncc1-c1cn(nn1)C1CN(C1)c1nnc(C)o1)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(CC(=O)N2CCOCC2)nn1)-n1ncc2cc(cnc12)C#N,5.0
CC[C@H](F)CNc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1cnn2cc(Cl)cnc12,5.0
CC(C)Nc1cc(ncc1C(=O)NCC(F)C1CC(C)OC(C)C1)-c1cnc2cc(cnn12)C#N,5.0
CC(C)Nc1cc(ncc1-n1cc(nn1)C1CN(C1)C(C)=O)-n1ncc2cc(cnc12)C#N,5.0
CCn1cc(nn1)-c1cnc(cc1NC(C)C)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(CCC(F)(F)F)nn1)-n1cnc2cc(cnc12)C#N,5.0
Cc1cnn2c(cnc2c1)-c1cc(NC2CC2)c(cn1)C(=O)NC[C@@H](F)C(C)(C)O,5.0
CCCn1cc(nn1)-c1cnc(cc1NC1CCOCC1)-n1cnc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(nn1)C1CCCCC1)-n1ncc2cc(cnc12)C#N,5.0
CCCn1cc(nn1)-c1cnc(cc1Nc1cnn(CC)c1)-n1cnc2cc(cnc12)C#N,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ncc(cn2)C#N)cc1NC1CCC(F)C1,5.0
CC(C)Nc1cc(ncc1C(=O)NCCC(C)(C)O)-c1cnc2cc(cnn12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(nn1)[C@@H]1CCCC[C@@]1(C)O)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(CC2CC2(F)F)nn1)-n1ncc2cc(cnc12)C#N,5.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2nc3ccnn3cc2F)cc1NC1CC1,5.0
CC(C)Nc1cc(ncc1-c1cn(nn1)[C@@H]1CCC[C@H]1O)-n1cnc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(CC2CC2)nn1)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(nn1)[C@H]1CCNC[C@H]1O)-n1ccc2cncnc12,5.0
CC(C)Nc1cc(ncc1-c1cc(no1)C1CCCCN1)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1-n1cc(C[C@@H](O)c2ccccc2)nn1)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(C[C@@H](O)c2ccccc2)nn1)-n1ncc2cc(cnc12)C#N,5.0
CC(C)Nc1cc(ncc1-c1cn(C[C@H](O)c2ccccc2)nn1)-n1ncc2cc(cnc12)C#N,5.0
Cc1nsc2nc(Nc3cnn(c3)C3CCOCC3)nc(N[C@H]3CC[C@@H](CC3)N3CCC(CC3)C(O)=O)c12,5.0
CC(C)Nc1cc(ncc1-c1cn(C[C@H](C)O)nn1)-n1ncc2cc(C#N)c(N)nc12,5.0
CC(C)(O)c1cc2nn(cc2cc1NC(=O)c1cccc(n1)C(F)(F)F)C1CCS(=O)(=O)CC1,5.0
CC(C)(C)CNc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,5.1
CC(C)Nc1cc(ncc1C(=O)N[C@H]1CC[C@@H](CC1)[N+]([O-])=O)-n1ccc2cc(cnc12)C#N,5.1
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCC[C@@H](C)NC(=O)OC(C)(C)C,5.1
CC(C)Nc1cc(ncc1C(=O)Nc1ccc(cc1)N1CCOCC1)-n1ncc2cc(cnc12)C#N,5.1
COc1cc2nn(cc2cc1C(=O)Nc1cnc2cccnn12)[C@H]1CC[C@H](O)[C@@H](C)C1,5.1
COc1cc2nn(cc2cc1C(=O)Nc1cnc2cccnn12)[C@@H]1CC[C@@H](CC1)N(C)C(C)=O,5.1
C[C@H](CF)Nc1cc(ncc1C(=O)NCCC(C)(C)O)-n1ccc2cc(cnc12)C#N,5.1
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCOCC1F,5.1
CC(C)Oc1cc2c(OC[C@@H]3CC(F)(F)C(=O)N3)ncc(-c3cnn(c3)C3CCCC3)c2cc1C(N)=O,5.1
OC1(CCNC(=O)c2cnc(Nc3ccc4ncsc4c3)cc2NC2CC2)CCC1,5.1
CC(C)Oc1cc2c(OC[C@@H]3CCC(=O)N3)ncc(C#CC3CCOCC3)c2cc1C(N)=O,5.1
CC(C)Nc1cc(ncc1C(=O)NC1CCN(CC1)S(=O)(=O)C(C)C)-n1ncc2cc(cnc12)C#N,5.1
CC(C)(F)CNc1cc(Nc2ccc3ncc(cc3n2)C#N)ncc1C(=O)NC[C@@H](F)C(C)(C)O,5.1
CC(C)CCNC(=O)c1cnc(cc1NC1COC1)-n1ncc2cc(cnc12)C#N,5.1
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1C2CCCC1CCC2,5.1
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3nccn3n2)cc1NC1CC1,5.1
CN1CC[C@H]2C[C@H]1C(=O)NCCCCCOc1c(ccc3ncc(N2)nc13)-c1cncnc1,5.12
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ncc(C#N)c(N)n2)cc1NC1CC1,5.2
COc1cc2nn(cc2cc1C(=O)Nc1cnc2cccnn12)[C@H]1CC[C@@H](O)C[C@@H]1C,5.2
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCC(O)C1,5.2
CC(C)Nc1cc(ncc1C(=O)NCCNS(=O)(=O)N1CCOCC1)-n1ccc2cc(cnc12)C#N,5.2
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1Nc1cccc(CO)c1,5.2
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NC[C@@H](F)C(O)C1CC1,5.2
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2cc(N)c(cn2)C#N)cc1NC1CC1,5.2
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CC(C1)C(C)(C)O,5.2
CC(C)Nc1cc(Nc2ncc(cc2Cl)C#N)ncc1C(=O)N[C@H]1CC[C@@H](CC1)NC(C)=O,5.2
CC(C)Oc1cc2c(O[C@@H]3CCCN(C3)C(=O)CC#N)ncc(C#CC3CNC3)c2cc1C(N)=O,5.2
C[C@@H](CF)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ncc2cc(cnc12)C#N,5.2
CC(C)(F)CNc1cc(Nc2ccn3nccc3n2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,5.2
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)NC(=O)C1CC1)-n1ncc2cc(cnc12)C#N,5.2
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)NC1COC1)-n1ncc2cc(cnc12)C#N,5.2
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ncc(cc2F)C#N)cc1Nc1cccc(NS(C)(=O)=O)c1,5.2
CN([C@@H]1C[C@H]1C(F)(F)F)C1CC(C1)C(=O)Nc1nc2ccc(cc2s1)-c1cnc(CO[C@H]2CCC[C@@H]2O)nc1,5.26
CC(C)Oc1cc2c(OC[C@@H]3CC(F)(F)C(=O)N3)ncc(C#CC3(O)CCOCC3)c2cc1C(N)=O,5.3
CC(C)Oc1cc2c(OC[C@@H]3CCC(=O)N3)ncc(C#CC3(O)CCC3)c2cc1C(N)=O,5.3
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NCCCF)-n1ncc2cc(cnc12)C#N,5.3
CCOC(=O)c1cnc(Cl)cc1NC(C)C.CC(C)Nc1cc(Nc2ncc(cn2)C#N)ncc1C(=O)NC[C@@H](F)C(C)(C)O,5.3
CC(C)Nc1cc(ncc1C(=O)NCCC(C)O)-n1ncc2cc(cnc12)C#N,5.3
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ncc(cc2Cl)C#N)cc1N[C@H]1CC[C@@](C)(O)CC1,5.3
CC(C)Nc1cc(ncc1C(=O)N[C@H]1CC[C@@](F)(CC1)c1nccs1)-n1ccc2cc(cnc12)C#N,5.3
CC(C)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ncc2cc(F)cnc12,5.3
CC(C)Nc1cc(Nc2ncc(cn2)C#N)ncc1C(=O)NC[C@@H](F)C(C)(C)O,5.3
CC(C)(F)CNc1cc(Nc2ncc(cc2Cl)C#N)ncc1C(=O)NC1CCC(CC1)C(C)(C)O,5.3
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCCCCC1,5.3
CCCCNC(=O)c1cnc(cc1NC1COC1)-n1ncc2cc(C#N)c(N)nc12,5.3
NC(=O)c1cccc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)c1,5.3
CC(C)(F)CCNc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ncc2cc(cnc12)C#N,5.3
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCCCCNC(C)=O,5.3
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CC1)-n1ccc2cc(Cl)cnc12,5.3
CC(C)Nc1cc(ncc1C(=O)NC1CCN(CS(=O)=O)CC1)-n1ccc2cc(cnc12)C#N,5.3
CC(CO)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,5.3
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CCCC(CO)C1)-n1ccc2cc(cnc12)C#N,5.3
CC(C)Nc1cc(ncc1C(=O)Nc1ccc(nc1)N1CCNCC1)-n1ncc2cc(cnc12)C#N,5.3
COc1c(ccc2nc(NC(=O)[C@@H]3C[C@@H](C3)N3CCN(CC3)C(C)=O)sc12)-c1cnc(CO[C@H]2CCC[C@@H]2O)nc1,5.35
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCCOC1,5.4
CC(C)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-n1ccc2cc(CNC(=O)CC3CCCCC3)cnc12,5.4
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2cc3nccnc3cc2F)cc1NC1CCC1,5.4
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)N[C@H]1CC[C@@H](CC1)[N+]([O-])=O,5.4
NC(=O)Cc1cccc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)c1,5.4
CCOC(=O)NCc1cnc2n(ccc2c1)-c1cc(NC(C)C)c(cn1)C(=O)NC[C@@H](F)C(C)(C)O,5.4
CC(C)Oc1cc2c(OC[C@@H]3CCC(=O)N3)ncc(C#CC3(O)CCN(C)CC3)c2cc1C(N)=O,5.4
