Smiles,IC50_nM
Cc1cc(C2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4ccc5ccccc5n4)c(=O)[nH]3)CC2)[nH]n1,66.0
O=c1[nH]c(N2CCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,67.0
Cc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,67.0
NC(=O)c1nn(C2CCOCC2)cc1NC(=O)c1coc(-c2ccnc(C3CC3)c2)n1,67.0
CC(C)n1ccc2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c21,69.18
O=C(Nc1cc(Cl)ccc1N1CCC(CO)CC1)c1csc2cccnc12,70.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2cc(C(F)(F)F)ccc2s1,70.0
NC(=O)C1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)CC1,69.0
c1cc(NC2CCNCC2)nc(-n2cnc3ccccc32)c1,70.0
O=C(NCC1CC1)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H](CO)Cc1ccccc1,70.0
CC1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,69.0
COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(C(C)(C)C#N)nc34)CC2)CC1,69.0
O=c1[nH]c(N2CCCCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,71.0
CCOc1cc2nc(CCC(C)(C)C(=O)OC)n(C)c2cc1NC(=O)c1cccc(C(F)(F)F)n1,70.7
COc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,71.0
CC(C)Oc1cc2c(-c3ccc(C#N)cc3)cccc2cc1C(N)=O,71.9
CC(C)[C@H]1C[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,72.0
O=C(Nc1cc(Cl)ccc1N1CCC(CO)CC1)c1cnn2cccnc12,72.0
Cc1cc(Nc2nc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)c(=O)[nH]2)cc(C)n1,73.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(N)=O)n1,74.0
COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NC3CC3)nc12,74.0
NC(=O)N1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,74.0
CN(C)c1nc(N[C@@H]2CCCNC2)c(-c2nc3ccccc3s2)c(=O)[nH]1,74.0
COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NCCO)nc12,76.0
O=C(Nc1cc2sc(N3CCOCC3)nc2cc1N1CCOCC1)c1cnn2cccnc12,76.0
CC(O)C1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)C1,76.0
O=c1[nH]c(N2CCC(F)(F)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,78.0
CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc([C@H]5CC[C@H](C(N)=O)CC5)c34)CC2)CC1,78.0
CC(C)n1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1,77.0
Cc1ccc(-n2nc(C3CCNCC3)cc2NC(=O)c2cnn3cccnc23)cc1,80.0
Cc1cc(-c2ncc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)o2)ccn1,80.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCCNC2)c1-c1nc2ccccc2s1,79.0
NCc1ccc(-c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)cc1,81.0
COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NCC(O)CO)nc12,82.0
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H]1CCCC[C@@H]1O,82.0
NC(=O)c1nn(C2CCOCC2)cc1NC(=O)c1coc(-c2ccncc2F)n1,82.0
Cn1cc(NC(=O)c2cnc3ccc(N4CCC(N)CC4)nn23)c(C(F)F)n1,80.3
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1csc(-n2cccn2)n1,82.0
N#Cc1ccc(-c2c(N[C@@H]3CCCNC3)nc(N3CCOCC3)[nH]c2=O)nc1,81.0
COCC1CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CCO1,81.0
CC1(C)Cc2cc(NC(=O)c3cnn4cc(C#N)cnc34)c(N3CCOCC3)cc2O1,84.0
O=c1[nH]c(N2CCOCC2)nc(N[C@H]2CNC[C@H](O)C2)c1-c1nc2ccccc2s1,85.0
CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cc3F)n2)CC1,85.0
O=c1[nH]c(N2CCC[C@H]2CF)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1,85.0
c1nc(N[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)ccn2n1,88.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc(-c2cc(F)ccc2F)cs1,90.0
COc1cc(Nc2ncc(-c3nc(-c4ccccc4)cs3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,89.0
O=c1[nH]c(C2CCN(c3cccnc3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,89.0
O=c1[nH]c(NC2CCCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,92.0
CC1CCC(Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2ccc3ccccc3n2)CN1,91.0
CC(=O)NC1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,94.0
C[C@@H]1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1,93.0
Cc1csc(-c2c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)nc(N3CCC(C(F)(F)F)CC3)[nH]c2=O)n1,93.6
CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C5CCOCC5)c34)CC2)CC1,93.33
OC[C@H]1C[C@@H](Nc2nc(Nc3cncnc3)ncc2-c2nc(-c3ccccc3)cs2)[C@H](O)[C@@H]1O,94.0
N#Cc1ccc2ncc(-c3cccc(N[C@@H]4CCCNC4)n3)n2c1,95.0
Cn1cc(NC(=O)c2cnn3ccc(NC4CCCC4N)nc23)c(C(N)=O)n1,95.0
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccc(F)c(N4CCOCC4)c3)nc3ccsc23)[C@H]2C=C[C@@H]1C2,95.0
COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(CCN(C)C)nc12,96.0
CC1CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CCO1,97.0
Cn1c(N2CCOCC2)nc2cc(N3CCC(CO)CC3)c(NC(=O)c3cnn4cccnc34)cc21,97.0
CN1CCN(c2nc(NC3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)CC1,97.0
CN(C)[C@H]1CC[C@H](Nc2ncnn3ccc(C4CCOCC4)c23)CC1,97.72
O=C(c1cccc(Nc2nc(NC3C[C@@H]4CC[C@H]3C4)c3sccc3n2)c1)N1CCC(F)C1,98.0
O=C1Cc2cc(N3CCCCC3)c(NC(=O)c3cnn4cccnc34)cc2N1,98.0
CN(C)c1ccc2cc(NC(=O)c3cnn4cccnc34)c(N3CCCCC3)cc2n1,98.0
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CCO)CC3)cc2O1,97.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C#N)c23)CC1,100.0
COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NCCCN)nc12,101.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(F)c23)CC1,100.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C(F)(F)F)c23)CC1,99.0
O=C(NC1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1)OCc1ccccc1,100.0
Cc1ccc(-n2nc(-c3cccnc3)cc2NC(=O)c2cnn3cccnc23)cc1,99.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc(-c2cc(F)cc(F)c2)cs1,99.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(N)c3)n2)c(C(N)=O)n1,101.0
CN(C)[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)nc3[nH]ccc23)CC1,100.0
Cc1ccc(-n2nc(-c3ccc(S(C)(=O)=O)cc3C(F)(F)F)cc2NC(=O)c2cnn3cccnc23)cc1,100.0
O=C(Nc1cc(Cl)ccc1N1CCC(CO)CC1)c1csc2cncnc12,100.0
O=C(c1ccc(-n2cc(-c3n[nH]c4ccccc34)nn2)cc1)N1CCOCC1,100.0
NCCCOc1cc2ncccc2cc1NC(=O)c1csc2cncnc12,103.0
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2-c2cccnc2)[C@H]2C=C[C@@H]1C2,103.0
Nc1ncc(-c2ccc3ccccc3n2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,104.0
N[C@H]1CCN(c2cccc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CCCCC3)n2)C1,104.0
Cn1cc(NC(=O)c2cccc(-c3cncc(Cl)c3)n2)c(C(N)=O)n1,106.0
NC(=O)c1cnc2c(C(=O)Nc3cc(Cl)ccc3OC3CCC(O)CC3)cnn2c1,107.0
COc1ccc(Cl)cc1NC(=O)c1csc2cnc(NCCN)nc12,107.0
O=c1[nH]c(N2CCC(NCc3ccccc3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,110.0
CNC(=O)C1CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CCO1,110.0
O=c1[nH]c(N2CCOCC2)nc(NC(CO)CO)c1-c1nc2ccccc2s1,110.0
Cn1cc(NC(=O)c2cnn3cccnc23)c(C(N)=O)n1,110.0
Cn1nccc1Cn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,113.0
Cn1cc(Nc2nc(N[C@H]3CCOC3)c3nc(CC#N)ccc3n2)cn1,113.0
Nc1cc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)cn1,113.0
Clc1ccc2c(c1)ncn2-c1cccc(NC2CCNCC2)n1,112.0
O=c1[nH]c(N2CCn3cc(C(F)(F)F)nc3C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,113.0
O=c1[nH]c(N2CCOCC2)nc(NC2CCNCC2)c1-c1nc2ccccc2s1,121.0
Cc1cc(-c2nc(C(=O)Nc3c[nH]nc3C(N)=O)co2)ccn1,120.0
Cn1cc(NC(=O)c2cccc(-c3ccc(C4CC4)nc3)n2)c(C(N)=O)n1,121.0
O=c1[nH]c(N2CCC(Cn3cccn3)CC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,119.0
CS(=O)(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4[nH]cc(C5CCOCC5)c34)CC2)CC1,120.0
CC(C)Oc1cc2c(O[C@@H]3CCCNC3)nccc2cc1C(N)=O,121.0
O=C(Nc1cc2ccccc2cc1OC1CCC(O)CC1)c1cnn2cccnc12,124.0
CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C#N)cc34)CC2)CC1,122.0
O=C(Nc1cc2cccnc2cc1O[C@@H]1CC[C@H](O)C1)c1csc2cncnc12,122.0
c1cc(-c2cnc3ccccn23)nc(N2C[C@H]3C[C@@H]2CN3)c1,126.0
COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(CCO)C(C)C)nc12,127.0
O=C(Nc1cc2cccnc2cc1OC1CCNCC1)c1csc2cncnc12,125.0
CCS(=O)(=O)NCCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,128.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC(F)(F)F)c3)n2)c(C(N)=O)n1,128.0
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H]1CCCC[C@H]1O,130.0
CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nc(C56CCN(CC5)CC6)no4)c(N[C@H](CO)c4ccccc4)n3)cc21,130.0
CC1(Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2ccc3ccccc3n2)CCCNC1,130.0
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCCC(O)CC3)cc2O1,130.0
NCC1CCN(c2c(N)cccc2NC(=O)c2cnn3cccnc23)CC1,133.0
O=C(Nc1cc2cccnc2cc1OCCCO)c1csc2cncnc12,131.0
O=C(Nc1cc(Cl)ccc1N1CCC(O)CC1)c1cnn2cccnc12,136.0
O=c1[nH]c(N2CCC(F)(F)CC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,135.0
O=C(Nc1cc(Cl)ccc1OC1CCC(O)CC1)c1cnn2cc(Br)cnc12,137.0
Cc1nsc(C2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4ccc5ccccc5n4)c(=O)[nH]3)CC2)n1,138.0
Cn1cc(Nc2nc(NC3CCOCC3)c3nc(CC#N)ccc3n2)cn1,139.0
O=c1[nH]c(N2CC3CC2CS(=O)(=O)C3)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1,139.0
CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnc(C5CC5)o4)c(N[C@H](CO)c4ccccc4)n3)cc21,140.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3sc4c(c23)CCC4)CC1,140.0
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCCC3)cc2O1,140.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C(C)(C)C)c23)CC1,140.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc(-c2cccc(C(F)(F)F)c2)cs1,141.0
CC1CCCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)C1,140.0
CC1(C)CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CCO1,145.0
CC(C)Oc1cc2c(O[C@@H]3CCCNC3)ccnc2cc1C(N)=O,146.0
O=C(Nc1cc(Cl)ccc1O[C@H]1CC[C@@H](O)CC1)c1csc2cncnc12,149.0
Cc1cc(-c2nc(C(=O)Nc3cn(CC4(C)COC4)nc3C(N)=O)co2)ccn1.Cl,150.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc(-c2ccc(Cl)cc2)cs1,153.0
O=c1[nH]c(N2CCOCC2)nc(NC2CNC2)c1-c1ccc2ccccc2n1,150.0
O=C(Nc1nc2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1,150.0
CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2-c1ccc(CCCO)cc1,150.0
C[C@@H]1C[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1,150.0
Cn1cc(NC(=O)c2cnn3ccc(CCCN)nc23)c(C(N)=O)n1,150.0
CC(C)Nc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(=O)[nH]1,151.0
CC1(Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CCCNC1,150.0
Cc1ccc(-n2nc(C3CCN(C)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,150.0
CC(C)n1ccc(Nc2ncc(-c3ccc4ccccc4n3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc1=O,155.0
Nc1cccc(NC(=O)c2cnn3cccnc23)c1N1CCCCC1,156.0
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(-c2cncnc2)n1,160.0
COc1cc(N2CCOCC2)ccc1NC(=O)c1csc(-c2cccnc2)n1,160.0
CC1(C)OC(=O)c2ccc(Nc3ncc(C(N)=O)c(N[C@H](CO)c4ccccc4)n3)cc21,160.0
CN(C)[C@H]1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1,158.0
CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,167.0
NCC1CCN(c2ccc(Cl)cc2NC(=O)c2csc3cncnc23)CC1,167.0
Clc1cc2ncn(-c3cccc(NC4CCNCC4)n3)c2cc1Cl,166.0
N#Cc1cccc(-c2c(N[C@@H]3CCCNC3)nc(N3CCOCC3)[nH]c2=O)n1,167.0
C[C@]1(CO)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2O1,170.0
CCCNC(=O)c1cnc(Nc2ccc3c(c2)C(C)(C)OC3=O)nc1N[C@H](CO)c1ccccc1,170.0
CN1CCC(c2nnc(-c3cnc(Nc4ccc5c(c4)C(C)(C)OC5=O)nc3N[C@H](CO)c3ccccc3)o2)CC1,170.0
COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cc1,170.0
O=c1[nH]c(C2CCN(S(=O)(=O)C3CC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,170.0
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NCCO,170.0
O=c1[nH]c(N2CC3CC2CN3)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1,169.0
Nc1nc(Cl)c(-c2nc3ccccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,170.0
CC(C)(O)[C@]1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2O1,170.0
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)cc(C3CC3)c2n1,170.0
O=C(Nc1cc2ccccc2cc1OC1CCC(O)C1)c1cnn2cccnc12,177.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2cccc(Cl)c2s1,180.0
O=c1[nH]c(N2CCOCC2)nc(NCCc2ncc[nH]2)c1-c1nc2ccccc2s1,180.0
CC(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)CC1,180.0
O=c1[nH]c(C2CCN(c3cnccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,180.0
Cc1cnc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,180.0
CN1CC(n2cc3cc(NC(=O)c4cccc(C(F)(F)F)n4)c(C(C)(C)O)cc3n2)C1,176.0
O=c1[nH]c(C2CCN(c3ccccn3)CC2)nc(NC2CCCNC2)c1-c1nc2ccccc2s1,180.0
CCOC(=O)C1CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CCO1,180.0
O=c1[nH]c(N2CCOCC2)nc(NC2CCNC2)c1-c1nc2ccccc2s1,177.0
O=c1[nH]c(C2CCN(C3CCOC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,180.0
Cc1cc(Nc2ncc(-c3cccnc3)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc1OCCN1CCCC1,179.0
NC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NCc1cc(F)ccc1F,180.0
COc1cc2ncn(-c3cccc(NC4CCNCC4)n3)c2cc1OC,181.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1,187.0
COCCNc1cc(-c2cccc(C(=O)Nc3cn(C)nc3C(N)=O)n2)ccn1,187.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1cccc(-n2cccc2)n1,185.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2C[C@@H]3CN[C@H]2C3)c1-c1nc2ccccc2s1,191.0
CN(C)[C@H]1CN(C(=O)c2nn(C)cc2NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)C[C@@H]1O,190.0
CN(C)[C@H]1CC[C@H](N(C)c2ncnc3[nH]cc(C4CCOCC4)c23)CC1,190.0
CCNC(=O)c1cnc(Nc2ccc3c(c2)C(C)(C)OC3=O)nc1N[C@H](CO)c1ccccc1,190.0
CN(CCO)c1nc(N[C@@H]2CCCNC2)c(-c2nc3ccccc3s2)c(=O)[nH]1,190.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)N2CC(CN)C2)n1,191.0
O=C1CNC2(CCN(c3nc(N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)O1,196.0
O=c1[nH]c(N2CCC(c3ccccn3)C2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,197.0
CCOc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(CCC(C)(C)O)nc12,202.0
CNC(=O)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,200.0
O=c1[nH]c(N2CCOC(C(F)(F)F)C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,201.0
CN(c1nccc(-c2cnc3ccccn23)n1)C1CCNCC1,200.0
O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,200.0
O=C(Nc1cc(CO)ccc1N1CCCCC1)c1cnn2cccnc12,199.0
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccnc(N4CCCC4)c3)nc3ccsc23)[C@H]2C=C[C@@H]1C2,206.0
OC[C@H]1C[C@@H](Nc2cc(NC3CCC3)ncc2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,204.0
NC(=O)c1cnc2c(C(=O)Nc3cc(Cl)ccc3O[C@H]3CC[C@@H](O)CC3)cnn2c1,203.0
COc1ccc2c(c1)ncn2-c1cccc(NC2CCNCC2)n1,208.0
CNC(=O)C[C@@H](C)c1ccn2ncnc(N[C@H]3CC[C@H](N4CCN(C(=O)OC)CC4)CC3)c12,208.93
Cn1cc(Nc2nc(N[C@@H]3CCOC3)c3nc(CC#N)ccc3n2)cn1,211.0
CC(C)S(=O)(=O)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,210.0
O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,210.0
Cc1cccc(-c2c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)nc(N3CCOCC3)[nH]c2=O)n1,213.5
c1ccn2c(-c3ccnc(NC4CCNCC4)n3)cnc2c1,216.0
Cn1cc(NC(=O)c2cccc(-c3cccnc3)n2)c(C(N)=O)n1,212.0
Cc1ccc(-n2nc(C3CCN(C(N)=O)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,220.0
O=C(Nc1cc(Cl)ccc1-c1ccc(CO)cc1)c1cnn2cccnc12,218.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1ncc(F)cn1,220.0
CN1CCC(c2noc(-c3cnc(Nc4ccc5c(c4)C(C)(C)OC5=O)nc3N[C@H](CO)c3ccccc3)n2)CC1,220.0
c1cc(NC2C[C@H]3CC[C@@H](C2)N3)nc(-c2cnc3ccccn23)c1,225.0
O=c1[nH]c(N2CCN(Cc3nccs3)CC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,226.0
COc1cc2[nH]ncc2cc1NC(=O)c1cnn2cccnc12,231.0
CN1CCC2(CC1)Cc1cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc1O2,230.0
NC1CCCCC1Nc1nc(N2CCOCC2)[nH]c(=O)c1-c1nc2ccccc2s1,230.0
Cc1ccn2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c12,234.42
CCc1cc2c(cc1-c1cnn(CCCN(C)C)c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,234.0
Nc1ncc(-c2nc3ccccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,240.0
NC1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,240.0
CCCNc1nc(C)c(-c2nc3ccccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,240.0
O=c1[nH]c(N2CCOCC2)nc(NC2CCCNC2)c1-c1nc2ccccc2s1,244.0
O=C(O)C1CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CCO1,250.0
NC1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)CC1,251.0
O=C(Nc1cc2[nH]c(N3CCOCC3)nc2cc1N1CCC(CO)CC1)c1cnn2cccnc12,250.0
CN(c1nc(N[C@@H]2CCCNC2)c(-c2nc3ccccc3s2)c(=O)[nH]1)[C@H](CO)c1ccccc1,250.0
COc1cnc2c(C(=O)Nc3cc(Cl)ccc3N3CCC(CN)CC3)cnn2c1,254.0
COc1cc2cc(C)[nH]c2cc1NC(=O)c1cnn2cccnc12,255.0
O=C1CCCN1c1cccc(-c2c(N[C@@H]3CCCNC3)nc(N3CCOCC3)[nH]c2=O)n1,258.0
O=c1[nH]c(N2CCOCC2)nc(N[C@H]2CCCNC2)c1-c1nc2ccccc2s1,255.0
NC1CCCC(Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)C1,258.0
O=C(c1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1)N1CCOCC1,263.0
O=c1[nH]c(C2CCN(c3ncccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,260.0
COc1cc(N2CCC(OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,260.0
CN1CCCC(CNC(=O)c2nn(C)cc2NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)C1,261.0
COC(=O)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,270.0
COc1cc2ncccc2cc1NC(=O)c1csc2cnc(NCC(C)C)nc12,271.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C4CCCO4)c23)CC1,270.0
COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C)nc34)CC2)CC1,279.0
